ModbusId,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
1742,WEZ,2,0,0,29046,Aktiver Fehler 5_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,WEZ,3,0,0,0,AF1 - Aussenfühler 1,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,"Aussenfühler 1 (AF1, lokaler HW-Eingang)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,WEZ,3,1,0,3050,Betriebswahl Heizung,1,LIST,0,Heizkreis,Heizkreis 1,1,0x01D3,0,Yes,,Mit der Einstellung wir die Betriebswahl des Heizkreises bestimmt:,Standby,Woche 1,Woche 2,,Konstant,Sparbetrieb,,Handbetrieb Heizen,Handbetrieb Kühlen,,,,,,,,,,,,,,,,,,,,,,,
1745,WEZ,3,1,1,3050,Betriebswahl Heizung,1,LIST,0,Heizkreis,Heizkreis 2,1,0x01D3,0,Yes,,Mit der Einstellung wir die Betriebswahl des Heizkreises bestimmt:,Standby,Woche 1,Woche 2,,Konstant,Sparbetrieb,,Handbetrieb Heizen,Handbetrieb Kühlen,,,,,,,,,,,,,,,,,,,,,,,
1746,WEZ,3,1,2,3050,Betriebswahl Heizung,1,LIST,0,Heizkreis,Heizkreis 3,1,0x01D3,0,Yes,,Mit der Einstellung wir die Betriebswahl des Heizkreises bestimmt:,Standby,Woche 1,Woche 2,,Konstant,Sparbetrieb,,Handbetrieb Heizen,Handbetrieb Kühlen,,,,,,,,,,,,,,,,,,,,,,,
1747,WEZ,3,1,0,3051,Normal-Raumtemperatur Heizbetrieb,1,S16,1,Heizkreis,Heizkreis 1,5,100,300,Yes,°C,Mit dem Parameter wird der gewuenschte Sollwert fuer die Raumtemperatur im Normal Heizbetrieb gewaehlt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,WEZ,3,1,0,3053,Spar-Raumtemperatur Heizbetrieb,1,S16,1,Heizkreis,Heizkreis 1,5,50,200,Yes,°C,Mit dem Parameter wird der gewuenschte Sollwert fuer die Raumtemperatur im Spar Heizbetrieb gewaehlt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,WEZ,3,1,1,3051,Normal-Raumtemperatur Heizbetrieb,1,S16,1,Heizkreis,Heizkreis 2,5,100,300,Yes,°C,Mit dem Parameter wird der gewuenschte Sollwert fuer die Raumtemperatur im Normal Heizbetrieb gewaehlt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,WEZ,3,1,1,3053,Spar-Raumtemperatur Heizbetrieb,1,S16,1,Heizkreis,Heizkreis 2,5,50,200,Yes,°C,Mit dem Parameter wird der gewuenschte Sollwert fuer die Raumtemperatur im Spar Heizbetrieb gewaehlt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,WEZ,3,1,2,3051,Normal-Raumtemperatur Heizbetrieb,1,S16,1,Heizkreis,Heizkreis 3,5,100,300,Yes,°C,Mit dem Parameter wird der gewuenschte Sollwert fuer die Raumtemperatur im Normal Heizbetrieb gewaehlt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,WEZ,3,1,2,3053,Spar-Raumtemperatur Heizbetrieb,1,S16,1,Heizkreis,Heizkreis 3,5,50,200,Yes,°C,Mit dem Parameter wird der gewuenschte Sollwert fuer die Raumtemperatur im Spar Heizbetrieb gewaehlt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,WEZ,3,1,0,7009,Solltemperatur Handbetrieb,1,S16,1,Heizkreis,Heizkreis 1,5,100,900,Yes,°C,Bei Handbetrieb wird die Vorlauftemperatur auf den hier eingestellten Sollwert geregelt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,WEZ,3,1,1,7009,Solltemperatur Handbetrieb,1,S16,1,Heizkreis,Heizkreis 2,5,100,900,Yes,°C,Bei Handbetrieb wird die Vorlauftemperatur auf den hier eingestellten Sollwert geregelt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,WEZ,3,1,2,7009,Solltemperatur Handbetrieb,1,S16,1,Heizkreis,Heizkreis 3,5,100,900,Yes,°C,Bei Handbetrieb wird die Vorlauftemperatur auf den hier eingestellten Sollwert geregelt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,WEZ,3,1,0,7036,Vorlauf Soll Konstantanf. Heizen,1,S16,1,Heizkreis,Heizkreis 1,10,100,1100,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Heizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,WEZ,3,1,1,7036,Vorlauf Soll Konstantanf. Heizen,1,S16,1,Heizkreis,Heizkreis 2,10,100,1100,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Heizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,WEZ,3,1,2,7036,Vorlauf Soll Konstantanf. Heizen,1,S16,1,Heizkreis,Heizkreis 3,10,100,1100,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Heizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,WEZ,3,1,0,1001,Raum-Soll,1,S16,1,Heizkreis,Heizkreis 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,WEZ,3,1,1,1001,Raum-Soll,1,S16,1,Heizkreis,Heizkreis 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,WEZ,3,1,2,1001,Raum-Soll,1,S16,1,Heizkreis,Heizkreis 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,WEZ,3,2,0,5050,Betriebswahl Warmwasser,1,LIST,0,Warmwasser,Warmwasser 1,1,0x00000057,0,Yes,,Betriebswahl Warmwasserfunktion,Standby,Woche 1,Woche 2,,Konstant,,Sparbetrieb,,,,,,,,,,,,,,,,,,,,,,,,,
1763,WEZ,3,2,0,5051,Normal-Warmwassertemperatur,1,S16,1,Warmwasser,Warmwasser 1,10,100,700,Yes,°C,Mit diesem Parameter wird der Warmwasser Sollwert eingestellt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,WEZ,3,2,0,5086,Spar-Warmwassertemperatur,1,U8,0,Warmwasser,Warmwasser 1,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,WEZ,3,2,0,1004,Warmwasser-Soll,1,S16,1,Warmwasser,Warmwasser 1,1,0,0,No,°C,Berechneter Sollwert fuer die Warmwassertemperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,WEZ,3,2,0,4,Warmwasser-Ist SF,1,S16,1,Warmwasser,Warmwasser 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,WEZ,3,1,0,2051,Status Heizkreisregelung,1,U8,0,Heizkreis,Heizkreis 1,1,0,0,No,,Zustand Heizkreisregelung:#0 = Abgeschaltet#1 = Normal Heizbetrieb#2 = Komfort Heizbetrieb#3 = Spar Heizbetrieb#4 = Frostbetrieb#5 = Zwangsabnahme (bei Zwang > +50%)#6 = Zwangsdrosselung  (bei Zwang < -50%)#7 = Ferienbetrieb#8 = Partybetrieb#9 = Normal K?hlbetrieb#10 = Komfort K?hlbetrieb#11 = Spar K?hlbetrieb#12 = Stoerung#13 = Handbetrieb#14 = Schutz K?hlbetrieb#15 = Partybetrieb K?hlen#16 = Austrocknung Aufheizphase#17 = Austrocknung Stationaerphase#18 = Austrocknung Abk?hlphase#19 = Austrocknung Endphase#22 = K?hlbetrieb Extern/Konstantanforderung#23 = Heizbetrieb Extern/Konstantanforderung#26 = Vorzugsbetrieb SmartGrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,WEZ,3,1,1,2051,Status Heizkreisregelung,1,U8,0,Heizkreis,Heizkreis 2,1,0,0,No,,Zustand Heizkreisregelung:#0 = Abgeschaltet#1 = Normal Heizbetrieb#2 = Komfort Heizbetrieb#3 = Spar Heizbetrieb#4 = Frostbetrieb#5 = Zwangsabnahme (bei Zwang > +50%)#6 = Zwangsdrosselung  (bei Zwang < -50%)#7 = Ferienbetrieb#8 = Partybetrieb#9 = Normal K?hlbetrieb#10 = Komfort K?hlbetrieb#11 = Spar K?hlbetrieb#12 = Stoerung#13 = Handbetrieb#14 = Schutz K?hlbetrieb#15 = Partybetrieb K?hlen#16 = Austrocknung Aufheizphase#17 = Austrocknung Stationaerphase#18 = Austrocknung Abk?hlphase#19 = Austrocknung Endphase#22 = K?hlbetrieb Extern/Konstantanforderung#23 = Heizbetrieb Extern/Konstantanforderung#26 = Vorzugsbetrieb SmartGrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,WEZ,3,1,2,2051,Status Heizkreisregelung,1,U8,0,Heizkreis,Heizkreis 3,1,0,0,No,,Zustand Heizkreisregelung:#0 = Abgeschaltet#1 = Normal Heizbetrieb#2 = Komfort Heizbetrieb#3 = Spar Heizbetrieb#4 = Frostbetrieb#5 = Zwangsabnahme (bei Zwang > +50%)#6 = Zwangsdrosselung  (bei Zwang < -50%)#7 = Ferienbetrieb#8 = Partybetrieb#9 = Normal K?hlbetrieb#10 = Komfort K?hlbetrieb#11 = Spar K?hlbetrieb#12 = Stoerung#13 = Handbetrieb#14 = Schutz K?hlbetrieb#15 = Partybetrieb K?hlen#16 = Austrocknung Aufheizphase#17 = Austrocknung Stationaerphase#18 = Austrocknung Abk?hlphase#19 = Austrocknung Endphase#22 = K?hlbetrieb Extern/Konstantanforderung#23 = Heizbetrieb Extern/Konstantanforderung#26 = Vorzugsbetrieb SmartGrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,WEZ,3,2,0,2052,Status Warmwasserregelung,1,U8,0,Warmwasser,Warmwasser 1,1,0,0,No,,Zustand Warmwasserregelung:#0 = Abgeschaltet#1 = Normal Ladebetrieb#2 = Komfort Ladebetrieb#3 = Zwangsdrosselung (bei E-Zwang < -50%)#4 = Zwangsladung  (bei E-Zwang > +50%)#5 = Stoerung#6 = WW-Entnahme (Entnahme von Trinkwarmwasser aktiv)#7 = Warnung#8 = Reduzierter Ladebetrieb#12 = Vorzugsbetrieb SmartGrid#13 = Abnahmezwang SmartGrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,WEZ,3,10,1,29050,Wärmemenge Heizen_high,2,U32,3,Wärmeerz.,Wärmeerz.,1,0,0,No,MWh,Wärmemenge Heizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,WEZ,3,10,1,29050,Wärmemenge Heizen_low,1,U32,3,Wärmeerz.,Wärmeerz.,1,0,0,No,MWh,Wärmemenge Heizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,WEZ,3,10,1,2081,Betriebsstunden Wärmeerzeuger_high,2,U32,0,Wärmeerz.,Wärmeerz.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,WEZ,3,10,1,2081,Betriebsstunden Wärmeerzeuger_low,1,U32,0,Wärmeerz.,Wärmeerz.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,WEZ,3,0,0,21100,AF2 - Aussenfühler 2,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,"Aussenfühler 2 (AF2, lokaler HW-Eingang)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,WEZ,3,1,0,1,Raum-Ist,1,S16,1,Heizkreis,Heizkreis 1,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,WEZ,3,1,1,1,Raum-Ist,1,S16,1,Heizkreis,Heizkreis 2,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,WEZ,3,1,2,1,Raum-Ist,1,S16,1,Heizkreis,Heizkreis 3,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,WEZ,3,1,0,2,Vorlauf-Ist,1,S16,1,Heizkreis,Heizkreis 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,WEZ,3,1,1,2,Vorlauf-Ist,1,S16,1,Heizkreis,Heizkreis 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,WEZ,3,1,2,2,Vorlauf-Ist,1,S16,1,Heizkreis,Heizkreis 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,WEZ,3,10,1,2081,Betriebsstunden Wärmeerzeuger_high,2,U32,0,Wärmeerz.,Wärmeerz.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,WEZ,3,10,1,2081,Betriebsstunden Wärmeerzeuger_low,1,U32,0,Wärmeerz.,Wärmeerz.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,WEZ,3,10,1,2080,Schaltzyklen Wärmeerzeuger_high,2,U32,0,Wärmeerz.,Wärmeerz.,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,WEZ,3,10,1,2080,Schaltzyklen Wärmeerzeuger_low,1,U32,0,Wärmeerz.,Wärmeerz.,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,WEZ,3,60,254,0,Sollwert für Heizkreisbetrieb,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Sollwert fuer Heizkreisbetrieb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,WEZ,3,60,254,1,Sollwert für Speicherbetrieb,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Sollwert fuer Speicherbetrieb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,WEZ,3,60,254,8,Leistungsbegrenzung,1,S16,1,Automat,FA Allgemein,1,0,0,No,%,Leistungsbegrenzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,WEZ,3,60,254,9,Emissionsmessung,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Emissionsmessung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,WEZ,3,60,254,12,Sollwert für Kühlbetrieb,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Sollwert fuer Kuehlbetrieb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,WEZ,3,60,254,17,WEZ-Temperatur,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,WEZ-Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,WEZ,3,60,254,18,Abgastemperatur RS485,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Abgastemperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,WEZ,3,60,254,19,Umschalttemp. aktiv/passiv,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Quellentemperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,WEZ,3,60,254,21,Brennerflamme,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Brennerflamme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,WEZ,3,60,254,22,Heizung Sollwert,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Heizung Sollwert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,WEZ,3,60,254,23,Speicher Sollwert,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Speicher Sollwert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,WEZ,3,60,254,24,WEZ Sollwert,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,WEZ Sollwert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,WEZ,3,60,254,25,Heizung ext. Maximalbegrenzung,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Heizung ext. Maximalbegrenzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,WEZ,3,60,254,26,Speicher ext. Maximalbegrenzung,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Speicher ext. Maximalbegrenzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,WEZ,3,60,254,27,Fehlercode vom Automaten,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Fehlercode vom Automaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,WEZ,3,60,254,29,Rücklauftemperatur,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Ruecklauftemperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,WEZ,3,60,254,30,WEZ-Leistung,1,U8,0,Automat,FA Allgemein,1,0,0,No,%,WEZ-Leistung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,WEZ,3,60,254,31,Absolute Leistung,1,U8,0,Automat,FA Allgemein,1,0,0,No,%,Absolute Leistung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,WEZ,3,60,254,32,Wasserdruck in Bar,1,S16,1,Automat,FA Allgemein,1,0,0,No,bar,Wasserdruck in Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,WEZ,3,60,254,33,WEZ-Status,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Brennerstatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,WEZ,3,60,254,34,Betriebsstatus,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Betriebsstatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,WEZ,3,60,254,35,Brenner ID Index,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Brenner ID Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,WEZ,3,60,254,36,Funktionserweiterungen,1,U8,0,Automat,FA Allgemein,1,0,0,No,,Funktionserweiterungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,WEZ,3,60,254,37,StatusInformation,1,U8,0,Automat,FA Allgemein,1,0,0,No,,StatusInformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,WEZ,3,60,254,38,Kühlung Sollwert,1,S16,1,Automat,FA Allgemein,1,0,0,No,°C,Kuehlung Sollwert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,WEZ,3,0,0,23084,Relaistest aktivieren,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Relaistest aktivieren#0=AUS#1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,WEZ,3,0,0,21031,MK1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,WEZ,3,0,0,21032,YK1+ HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,WEZ,3,0,0,21033,YK1- HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,WEZ,3,0,0,21034,DKP HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,WEZ,3,0,0,21035,SLP HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,WEZ,3,0,0,21036,VA1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,WEZ,3,0,0,21037,VA2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,WEZ,3,0,0,21039,VA1-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,WEZ,3,0,0,21040,VA2-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,WEZ,3,0,0,21041,VA3-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,WEZ,3,0,0,21043,VA1-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,WEZ,3,0,0,21044,VA2-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,WEZ,3,0,0,21045,VA3-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,No,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,WEZ,3,0,0,21078,VA0-10V/PWM HW-Ausgang,1,U8,0,Allgemein,Allgemein,5,0,100,No,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, 0-10V Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,WEZ,3,0,0,21079,VA0-10V/PWM-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,5,0,100,No,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, 0-10V Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,WEZ,3,10,1,9075,Betriebswahl Wärmeerzeuger,1,LIST,0,Wärmeerz.,Wärmeerz.,1,0x00000013,0,Yes,,Folgende Betriebsarten koennen gewaehlt werden:#0 = Waermeerzeuger aus#1 = Automatikbetrieb#4 = Manueller Heizbetrieb#5 = Manueller Kuehlbetrieb,Deakt.,Automatik,,,Heizen,Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,WEZ,3,10,1,9020,Solltemperatur Handbetrieb,1,S16,1,Wärmeerz.,Wärmeerz.,10,0,1100,Yes,°C,Sollwert fuer die Waermeerzeuger Vorlauftemperatur im Handbetrieb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,WEZ,3,10,1,10110,Emissionstest Leistungsbegrenzung,1,U8,0,Wärmeerz.,Wärmeerz.,1,1,100,Yes,%,"Je WE abfragbar, als Einsteller laufend veraenderbar, bei Start Emis initialisieren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,WEZ,3,10,1,23085,Emissionstest aktivieren,1,U8,0,Wärmeerz.,Wärmeerz.,1,0,1,Yes,,"Emissionstest aktivieren#0=AUS,  1=EIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,WEZ,3,0,0,29042,Aktiver Fehler 1_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,WEZ,3,0,0,29042,Aktiver Fehler 1_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,WEZ,3,0,0,29042,Aktiver Fehler 1_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,WEZ,3,0,0,29042,Aktiver Fehler 1_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,WEZ,3,0,0,29042,Aktiver Fehler 1_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,WEZ,3,0,0,29042,Aktiver Fehler 1_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,WEZ,3,0,0,29042,Aktiver Fehler 1_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,WEZ,3,0,0,29042,Aktiver Fehler 1_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,WEZ,3,0,0,29042,Aktiver Fehler 1_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,WEZ,3,0,0,29043,Aktiver Fehler 2_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,WEZ,3,0,0,29043,Aktiver Fehler 2_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,WEZ,3,0,0,29043,Aktiver Fehler 2_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,WEZ,3,0,0,29043,Aktiver Fehler 2_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,WEZ,3,0,0,29043,Aktiver Fehler 2_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,WEZ,3,0,0,29043,Aktiver Fehler 2_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,WEZ,3,0,0,29043,Aktiver Fehler 2_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,WEZ,3,0,0,29043,Aktiver Fehler 2_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,WEZ,3,0,0,29043,Aktiver Fehler 2_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,WEZ,3,0,0,29044,Aktiver Fehler 3_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
