Register Address,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
2979,WEZ,12,10,1,2081,Operating hours heat generator_high,2,U32,0,Heat gen.,Heat gen.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,WEZ,12,10,1,2081,Operating hours heat generator_low,1,U32,0,Heat gen.,Heat gen.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,WEZ,12,10,1,2080,Switching cycles heat generator_high,2,U32,0,Heat gen.,Heat gen.,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,WEZ,12,10,1,2080,Switching cycles heat generator_low,1,U32,0,Heat gen.,Heat gen.,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,WEZ,12,60,254,0,Setpoint for heating circuit operation,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,WEZ,12,60,254,1,Setpoint for tank operation,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,WEZ,12,60,254,8,Output limitation,1,S16,1,Auto m/c,FA general,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,WEZ,12,60,254,9,Emission measurement,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,WEZ,12,60,254,12,Setpoint for cooling mode,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,WEZ,12,60,254,17,WEZ temperature,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,WEZ,12,60,254,18,Exhaust gas temperature RS485,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,WEZ,12,60,254,19,Swiching temperature active/passive,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,WEZ,12,60,254,21,Burner flame,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,WEZ,12,60,254,22,Heating setpoint,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,WEZ,12,60,254,23,Storage tank setpoint,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,WEZ,12,60,254,24,WEZ set value,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,WEZ,12,60,254,25,Heating ext. maximum limit,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,WEZ,12,60,254,26,Tank ext. maximum limit,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,WEZ,12,60,254,27,Error code from controller,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,WEZ,12,60,254,29,Return temperature,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,WEZ,12,60,254,30,WEZ output,1,U8,0,Auto m/c,FA general,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,WEZ,12,60,254,31,Absolute output,1,U8,0,Auto m/c,FA general,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,WEZ,12,60,254,32,Water pressure in bar,1,S16,1,Auto m/c,FA general,1,0,0,No,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,WEZ,12,60,254,33,WEZ status,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,WEZ,12,60,254,34,Operating status,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,WEZ,12,60,254,35,Burner ID index,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,WEZ,12,60,254,36,Extension of functionality,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,WEZ,12,60,254,37,Status information,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,WEZ,12,60,254,38,Cooling setpoint,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,WEZ,12,0,0,23084,Activate relay test,1,U8,0,General,General,1,0,1,No,,Activate relay test#0=AUS#1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,WEZ,12,0,0,21031,MK1 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,WEZ,12,0,0,21032,YK1+ HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,WEZ,12,0,0,21033,YK1- HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,WEZ,12,0,0,21034,DKP HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,WEZ,12,0,0,21035,SLP HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,WEZ,12,0,0,21036,VA1 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,WEZ,12,0,0,21037,VA2 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,WEZ,12,0,0,21039,VA1-FE1 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,WEZ,12,0,0,21040,VA2-FE1 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,WEZ,12,0,0,21041,VA3-FE1 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,WEZ,12,0,0,21043,VA1-FE2 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,WEZ,12,0,0,21044,VA2-FE2 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,WEZ,12,0,0,21045,VA3-FE2 HW output,1,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,WEZ,12,0,0,21078,VA0-10V/PWM HW output,1,U8,0,General,General,5,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,WEZ,12,0,0,21079,VA0-10V/PWM-FE1 HW output,1,U8,0,General,General,5,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,WEZ,12,10,1,9075,Heat generator operation choice,1,LIST,0,Heat gen.,Heat gen.,1,0x00000013,0,Yes,,,Deakt.,Automatik,,,Heizen,K?hlen,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,WEZ,12,10,1,9020,Manual mode set temperature,1,S16,1,Heat gen.,Heat gen.,10,0,1100,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,WEZ,12,10,1,10110,Emissions test output limitation,1,U8,0,Heat gen.,Heat gen.,1,1,100,Yes,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,WEZ,12,10,1,23085,Activate emissions test,1,U8,0,Heat gen.,Heat gen.,1,0,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,WEZ,12,0,0,29042,Active error 1_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,WEZ,12,0,0,29042,Active error 1_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,WEZ,12,0,0,29042,Active error 1_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,WEZ,12,0,0,29042,Active error 1_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,WEZ,12,0,0,29042,Active error 1_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,WEZ,12,0,0,29042,Active error 1_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,WEZ,12,0,0,29042,Active error 1_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,WEZ,12,0,0,29042,Active error 1_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,WEZ,12,0,0,29042,Active error 1_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,WEZ,12,0,0,29043,Active error 2_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,WEZ,12,0,0,29043,Active error 2_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,WEZ,12,0,0,29043,Active error 2_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,WEZ,12,0,0,29043,Active error 2_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,WEZ,12,0,0,29043,Active error 2_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,WEZ,12,0,0,29043,Active error 2_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,WEZ,12,0,0,29043,Active error 2_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,WEZ,12,0,0,29043,Active error 2_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,WEZ,12,0,0,29043,Active error 2_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,WEZ,12,0,0,29044,Active error 3_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,WEZ,12,0,0,29044,Active error 3_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,WEZ,12,0,0,29044,Active error 3_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,WEZ,12,0,0,29044,Active error 3_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,WEZ,12,0,0,29044,Active error 3_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,WEZ,12,0,0,29044,Active error 3_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,WEZ,12,0,0,29044,Active error 3_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,WEZ,12,0,0,29044,Active error 3_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,WEZ,12,0,0,29044,Active error 3_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,WEZ,12,0,0,29045,Active error 4_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,WEZ,12,0,0,29045,Active error 4_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,WEZ,12,0,0,29045,Active error 4_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,WEZ,12,0,0,29045,Active error 4_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,WEZ,12,0,0,29045,Active error 4_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,WEZ,12,0,0,29045,Active error 4_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,WEZ,12,0,0,29045,Active error 4_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,WEZ,12,0,0,29045,Active error 4_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,WEZ,12,0,0,29045,Active error 4_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,WEZ,12,0,0,29046,Active error 5_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,WEZ,12,0,0,29046,Active error 5_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,WEZ,12,0,0,29046,Active error 5_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,WEZ,12,0,0,29046,Active error 5_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,WEZ,12,0,0,29046,Active error 5_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,WEZ,12,0,0,29046,Active error 5_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,WEZ,12,0,0,29046,Active error 5_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,WEZ,12,0,0,29046,Active error 5_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,WEZ,12,0,0,29046,Active error 5_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,WEZ,13,0,0,0,AF1 - outdoor sensor 1,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,WEZ,13,1,0,3050,Heating operation choice,1,LIST,0,Heating circ.,Heat. circ. 1,1,0x01D3,0,Yes,,,Standby,week 1,week 2,,constant,Eco mode,,Manual operating mode heating,Manual operating mode cooling,,,,,,,,,,,,,,,,,,,,,,,
3075,WEZ,13,1,1,3050,Heating operation choice,1,LIST,0,Heating circ.,Heat. circ. 2,1,0x01D3,0,Yes,,,Standby,week 1,week 2,,constant,Eco mode,,Manual operating mode heating,Manual operating mode cooling,,,,,,,,,,,,,,,,,,,,,,,
3076,WEZ,13,1,2,3050,Heating operation choice,1,LIST,0,Heating circ.,Heat. circ. 3,1,0x01D3,0,Yes,,,Standby,week 1,week 2,,constant,Eco mode,,Manual operating mode heating,Manual operating mode cooling,,,,,,,,,,,,,,,,,,,,,,,
3077,WEZ,13,1,0,3051,Normal room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 1,5,100,300,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,WEZ,13,1,0,3053,Conservation room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 1,5,50,200,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,WEZ,13,1,1,3051,Normal room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 2,5,100,300,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,WEZ,13,1,1,3053,Conservation room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 2,5,50,200,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,WEZ,13,1,2,3051,Normal room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 3,5,100,300,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,WEZ,13,1,2,3053,Conservation room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 3,5,50,200,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,WEZ,13,1,0,7009,Manual mode set temperature,1,S16,1,Heating circ.,Heat. circ. 1,5,100,900,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,WEZ,13,1,1,7009,Manual mode set temperature,1,S16,1,Heating circ.,Heat. circ. 2,5,100,900,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,WEZ,13,1,2,7009,Manual mode set temperature,1,S16,1,Heating circ.,Heat. circ. 3,5,100,900,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,WEZ,13,1,0,7036,Flow setpoint constant req. heating,1,S16,1,Heating circ.,Heat. circ. 1,10,100,1100,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,WEZ,13,1,1,7036,Flow setpoint constant req. heating,1,S16,1,Heating circ.,Heat. circ. 2,10,100,1100,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,WEZ,13,1,2,7036,Flow setpoint constant req. heating,1,S16,1,Heating circ.,Heat. circ. 3,10,100,1100,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,WEZ,13,1,0,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,WEZ,13,1,1,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,WEZ,13,1,2,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,WEZ,13,2,0,5050,Hot water operation choice,1,LIST,0,Hot water,Hot water 1,1,0x00000057,0,Yes,,,Standby,week 1 ,week 2,,Constant,,Eco mode,,,,,,,,,,,,,,,,,,,,,,,,,
3093,WEZ,13,2,0,5051,Normal hot water temp.,1,S16,1,Hot water,Hot water 1,10,100,700,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,WEZ,13,2,0,5086,Conservation hot water temp.,1,U8,0,Hot water,Hot water 1,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,WEZ,13,2,0,1004,Hot water setpoint,1,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,WEZ,13,2,0,4,Hot water actual SF,1,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,WEZ,13,1,0,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,WEZ,13,1,1,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,WEZ,13,1,2,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,WEZ,13,2,0,2052,Status domestic hot water control,1,U8,0,Hot water,Hot water 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,WEZ,13,10,1,29050,Heat quantity heating_high,2,U32,3,Heat gen.,Heat gen.,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,WEZ,13,10,1,29050,Heat quantity heating_low,1,U32,3,Heat gen.,Heat gen.,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,WEZ,13,10,1,2081,Operating hours heat generator_high,2,U32,0,Heat gen.,Heat gen.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,WEZ,13,10,1,2081,Operating hours heat generator_low,1,U32,0,Heat gen.,Heat gen.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,WEZ,13,0,0,21100,AF2 - outdoor sensor 2,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,WEZ,13,1,0,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 1,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,WEZ,13,1,1,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 2,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,WEZ,13,1,2,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 3,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,WEZ,13,1,0,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,WEZ,13,1,1,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,WEZ,13,1,2,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,WEZ,13,10,1,2081,Operating hours heat generator_high,2,U32,0,Heat gen.,Heat gen.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,WEZ,13,10,1,2081,Operating hours heat generator_low,1,U32,0,Heat gen.,Heat gen.,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,WEZ,13,10,1,2080,Switching cycles heat generator_high,2,U32,0,Heat gen.,Heat gen.,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,WEZ,13,10,1,2080,Switching cycles heat generator_low,1,U32,0,Heat gen.,Heat gen.,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,WEZ,13,60,254,0,Setpoint for heating circuit operation,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,WEZ,13,60,254,1,Setpoint for tank operation,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,WEZ,13,60,254,8,Output limitation,1,S16,1,Auto m/c,FA general,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,WEZ,13,60,254,9,Emission measurement,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,WEZ,13,60,254,12,Setpoint for cooling mode,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,WEZ,13,60,254,17,WEZ temperature,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,WEZ,13,60,254,18,Exhaust gas temperature RS485,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,WEZ,13,60,254,19,Swiching temperature active/passive,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,WEZ,13,60,254,21,Burner flame,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,WEZ,13,60,254,22,Heating setpoint,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,WEZ,13,60,254,23,Storage tank setpoint,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,WEZ,13,60,254,24,WEZ set value,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,WEZ,13,60,254,25,Heating ext. maximum limit,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,WEZ,13,60,254,26,Tank ext. maximum limit,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,WEZ,13,60,254,27,Error code from controller,1,U8,0,Auto m/c,FA general,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,WEZ,13,60,254,29,Return temperature,1,S16,1,Auto m/c,FA general,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,WEZ,13,60,254,30,WEZ output,1,U8,0,Auto m/c,FA general,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,WEZ,13,60,254,31,Absolute output,1,U8,0,Auto m/c,FA general,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
